"x"
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
130.210273972603
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
28.9356164383562
